0
1
2
3
4
5
6
7
8
18780
         4609816 function calls (4606727 primitive calls) in 41.508 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 six.py:532(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:555(Iterator)
       54    0.001    0.000    0.001    0.000 six.py:569(iterkeys)
        6    0.000    0.000    0.000    0.000 six.py:572(itervalues)
      121    0.001    0.000    0.001    0.000 six.py:575(iteritems)
        1    0.000    0.000    0.000    0.000 six.py:59(X)
        1    0.000    0.000    0.000    0.000 six.py:60(X)
        1    0.000    0.000    0.000    0.000 six.py:60(__len__)
        1    0.000    0.000    0.000    0.000 six.py:62(__len__)
        1    0.000    0.000    0.001    0.001 six.py:662(exec_)
        1    0.000    0.000    0.000    0.000 six.py:689(exec_)
        8    0.000    0.000    0.000    0.000 six.py:73(_add_doc)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
       13    0.000    0.000    0.089    0.007 six.py:78(_import_module)
        5    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:84(_LazyDescr)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      125    0.000    0.000    0.000    0.000 six.py:86(__init__)
      126    0.000    0.000    0.000    0.000 six.py:88(__init__)
       13    0.000    0.000    0.090    0.007 six.py:89(__get__)
        5    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 socket.py:171(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:183(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:239(_fileobject)
        1    0.006    0.006    0.006    0.006 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:22(Spine)
       84    0.000    0.000    0.001    0.000 sre_compile.py:101(fixup)
      309    0.005    0.000    0.045    0.000 sre_compile.py:228(_compile_charset)
      309    0.021    0.000    0.039    0.000 sre_compile.py:256(_optimize_charset)
       70    0.002    0.000    0.003    0.000 sre_compile.py:411(_mk_bitmap)
      296    0.003    0.000    0.006    0.000 sre_compile.py:428(_simple)
       94    0.004    0.000    0.041    0.000 sre_compile.py:433(_compile_info)
      188    0.001    0.000    0.002    0.000 sre_compile.py:546(isstring)
       94    0.001    0.000    0.175    0.002 sre_compile.py:552(_code)
       94    0.003    0.000    0.447    0.005 sre_compile.py:567(compile)
   727/94    0.050    0.000    0.132    0.001 sre_compile.py:64(_compile)
     1430    0.012    0.000    0.014    0.000 sre_parse.py:137(__len__)
     2906    0.029    0.000    0.046    0.000 sre_parse.py:141(__getitem__)
      296    0.001    0.000    0.001    0.000 sre_parse.py:145(__setitem__)
     1030    0.004    0.000    0.014    0.000 sre_parse.py:149(append)
 1010/390    0.023    0.000    0.030    0.000 sre_parse.py:151(getwidth)
       95    0.001    0.000    0.008    0.000 sre_parse.py:189(__init__)
     4854    0.042    0.000    0.061    0.000 sre_parse.py:193(__next)
     2670    0.008    0.000    0.014    0.000 sre_parse.py:206(match)
     4126    0.019    0.000    0.066    0.000 sre_parse.py:212(get)
       19    0.000    0.000    0.000    0.000 sre_parse.py:216(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:218(seek)
      176    0.000    0.000    0.000    0.000 sre_parse.py:221(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:224(isdigit)
       34    0.001    0.000    0.001    0.000 sre_parse.py:227(isname)
       99    0.001    0.000    0.002    0.000 sre_parse.py:236(_class_escape)
      196    0.002    0.000    0.002    0.000 sre_parse.py:268(_escape)
   271/94    0.007    0.000    0.256    0.003 sre_parse.py:317(_parse_sub)
   372/99    0.091    0.000    0.254    0.003 sre_parse.py:395(_parse)
       94    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       94    0.003    0.000    0.268    0.003 sre_parse.py:706(parse)
        1    0.000    0.000    0.000    0.000 sre_parse.py:734(parse_template)
      129    0.001    0.000    0.001    0.000 sre_parse.py:74(opengroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:822(expand_template)
      129    0.001    0.000    0.001    0.000 sre_parse.py:85(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:87(checkgroup)
      727    0.014    0.000    0.014    0.000 sre_parse.py:92(__init__)
        5    0.001    0.000    0.002    0.000 ssl.py:115(_import_symbols)
        1    0.000    0.000    0.000    0.000 ssl.py:130(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:194(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:310(_ASN1Object)
        2    0.000    0.000    0.000    0.000 ssl.py:315(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:331(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:339(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:505(_get_https_context_factory)
        1    0.000    0.000    0.000    0.000 ssl.py:524(SSLSocket)
        1    0.001    0.001    0.008    0.008 ssl.py:89(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
       14    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
       14    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        1    0.000    0.000    0.000    0.000 strategies.py:1(<module>)
        1    0.000    0.000    0.000    0.000 strategies.py:112(<dictcomp>)
       27    0.000    0.000    0.001    0.000 strategies.py:23(strat_random)
   168993    2.597    0.000    3.003    0.000 strategies.py:89(strat_idm)
        1    0.000    0.000    0.000    0.000 streamplot.py:206(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:216(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:276(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:323(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:374(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:378(TerminateTrajectory)
        1    0.001    0.001    0.001    0.001 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.001    0.001    0.008    0.008 subprocess.py:14(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:293(Popen)
        1    0.002    0.002    0.007    0.007 subprocess.py:31(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:44(CalledProcessError)
        1    0.004    0.004    0.004    0.004 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.008    0.008 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:154(CustomCell)
        1    0.000    0.000    0.008    0.008 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:216(Table)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        4    0.000    0.000    0.008    0.002 tempfile.py:124(rng)
        4    0.000    0.000    0.008    0.002 tempfile.py:135(next)
        1    0.010    0.010    0.016    0.016 tempfile.py:18(<module>)
        4    0.000    0.000    0.000    0.000 tempfile.py:221(_get_candidate_names)
        4    0.000    0.000    0.009    0.002 tempfile.py:235(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:383(_TemporaryFileWrapper)
        4    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        4    0.000    0.000    0.010    0.002 tempfile.py:490(TemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:519(SpooledTemporaryFile)
        1    0.000    0.000    0.005    0.005 texmanager.py:35(<module>)
        1    0.000    0.000    0.005    0.005 texmanager.py:89(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:1275(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1659(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:1743(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:177(Text)
        1    0.000    0.000    0.000    0.000 text.py:1959(Annotation)
        1    0.001    0.001    0.034    0.034 text.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:25(TextToPath)
        1    0.006    0.006    0.168    0.168 textpath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:33(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:412(TextPath)
        9    0.000    0.000    0.000    0.000 textwrap.py:374(dedent)
        1    0.001    0.001    0.003    0.003 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1049(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1081(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1119(_DummyThread)
        2    0.000    0.000    0.000    0.000 threading.py:114(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:125(_RLock)
        2    0.000    0.000    0.000    0.000 threading.py:132(__init__)
      100    0.001    0.000    0.001    0.000 threading.py:147(acquire)
      100    0.001    0.000    0.001    0.000 threading.py:187(release)
      100    0.000    0.000    0.002    0.000 threading.py:215(__exit__)
        2    0.000    0.000    0.000    0.000 threading.py:242(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:255(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:285(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:288(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 threading.py:400(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 threading.py:552(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:576(set)
        6    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
      201    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:780(_set_ident)
        1    0.000    0.000    0.000    0.000 ticker.py:1043(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1072(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1118(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1138(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1218(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1259(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1322(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1495(LogLocator)
        1    0.003    0.003    0.038    0.038 ticker.py:150(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1635(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:171(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1795(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1882(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1887(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:193(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1951(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:214(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:257(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:277(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:285(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:309(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:324(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:336(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:349(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:392(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:660(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:749(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:781(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:829(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:852(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:943(Locator)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.001    0.001    0.001    0.001 tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.007    0.007    0.177    0.177 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
       22    0.001    0.000    0.005    0.000 traceback.py:281(extract_stack)
        1    0.000    0.000    0.000    0.000 transforms.py:1059(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1108(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1512(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1633(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1640(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1692(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1781(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2009(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2055(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2171(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2258(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2387(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2476(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:248(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2520(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2560(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2584(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2621(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2650(TransformedPath)
        1    0.005    0.005    0.151    0.151 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:58(TransformNode)
        1    0.000    0.000    0.000    0.000 transforms.py:775(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:86(__init__)
        1    0.001    0.001    0.001    0.001 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:11(TriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1028(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1096(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1105(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1189(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1247(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:19(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.001    0.001 triinterpolate.py:3(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:610(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:14(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:192(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.184    0.184 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1082(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:1450(_ContextWrapper)
        1    0.000    0.000    0.000    0.000 tz.py:149(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:267(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:312(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:325(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:35(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:721(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:882(tzstr)
        1    0.002    0.002    0.003    0.003 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:988(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:999(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:8(<module>)
        1    0.000    0.000    0.000    0.000 units.py:117(Registry)
        1    0.000    0.000    0.000    0.000 units.py:121(__init__)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        1    0.000    0.000    0.000    0.000 units.py:54(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:75(ConversionInterface)
        1    0.000    0.000    0.000    0.000 urllib.py:1004(addinfo)
        1    0.000    0.000    0.000    0.000 urllib.py:1014(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:120(URLopener)
      485    0.003    0.000    0.004    0.000 urllib.py:1217(<genexpr>)
        1    0.002    0.002    0.007    0.007 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:616(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:862(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:955(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:984(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib2.py:1085(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1103(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1115(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1233(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1245(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1263(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1327(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1379(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:164(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:537(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:558(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.003    0.003    0.050    0.050 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:778(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 urllib2.py:842(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.004    0.004 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:913(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:942(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.002    0.002    0.010    0.010 urlparse.py:29(<module>)
      485    0.002    0.000    0.003    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
       23    0.000    0.000    0.000    0.000 utf_8.py:15(decode)
        2    0.001    0.001    0.008    0.004 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:17(DotDict)
   375600    2.061    0.000    3.703    0.000 util.py:20(as_dict)
   169020    1.193    0.000    2.271    0.000 util.py:23(clamp)
   187800    2.015    0.000    4.470    0.000 util.py:27(project_dict)
   187800    1.615    0.000    1.615    0.000 util.py:28(<dictcomp>)
        9    0.036    0.004    0.507    0.056 util.py:3(zip_adj)
        1    0.008    0.008    0.011    0.011 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1002(SafeEval)
        3    0.000    0.000    0.000    0.000 utils.py:117(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1580(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1612(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1841(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1881(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:37(KnownFailureException)
        1    0.002    0.002    0.031    0.031 utils.py:4(<module>)
        3    0.000    0.000    0.000    0.000 utils.py:51(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:56(_Deprecate)
        3    0.000    0.000    0.000    0.000 utils.py:68(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:73(__call__)
        1    0.000    0.000    0.010    0.010 version.py:228(LooseVersion)
        6    0.000    0.000    0.000    0.000 version.py:263(__init__)
        6    0.000    0.000    0.000    0.000 version.py:268(parse)
        1    0.000    0.000    0.021    0.021 version.py:27(<module>)
       58    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        3    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        1    0.000    0.000    0.011    0.011 version.py:63(StrictVersion)
        2    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        3    0.000    0.000    0.000    0.000 warnings.py:340(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:361(__enter__)
        3    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
        5    0.000    0.000    0.014    0.003 warnings.py:67(filterwarnings)
        1    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
        1    0.000    0.000    0.000    0.000 weakref.py:297(__init__)
        3    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.030    0.030    0.196    0.196 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1016(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1136(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1365(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:138(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1574(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1633(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2051(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2122(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2208(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:264(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:475(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:625(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:773(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:922(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:96(AxesWidget)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        1    0.000    0.000    0.000    0.000 windowing.py:26(FocusManager)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
  295/293    0.039    0.000    0.137    0.000 {__import__}
       56    0.008    0.000    0.008    0.000 {_codecs.ascii_decode}
       23    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
       12    0.000    0.000    0.002    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       22    0.002    0.000    0.003    0.000 {_io.open}
       22    0.000    0.000    0.000    0.000 {_locale.nl_langinfo}
       94    0.001    0.000    0.001    0.000 {_sre.compile}
      198    0.001    0.000    0.001    0.000 {_sre.getlower}
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
        2    0.000    0.000    0.000    0.000 {_struct.unpack}
      523    0.001    0.000    0.001    0.000 {abs}
      218    0.002    0.000    0.006    0.000 {all}
      638    0.022    0.000    0.092    0.000 {any}
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
